"id","recipe_id","position","photo_saved_at","memo","created_at","updated_at"
28213324,5944347,2,,"にんにくを縦に半分に切って芯を取り、包丁の側面でぎゅっと押しつぶす。","2019-12-10 10:02:13","2019-12-10 10:02:19"
28213335,5944347,3,,"ストウブ鍋(ウチは22cm)にオリーブオイルとにんにくを入れ、弱火で温める。","2019-12-10 10:03:42","2019-12-10 10:03:42"
28213339,5944347,4,,"香りが立ったらその上に玉ねぎ、にんじん、じゃがいも、鶏もも肉、しめじ、キャベツの順に重ねていく。","2019-12-10 10:04:28","2019-12-10 10:07:20"
28213353,5944347,5,"2019-12-10 10:07:35","酒大さじ2と塩小さじ1を加えたら蓋をして弱火で40分！","2019-12-10 10:06:24","2019-12-10 22:02:52"
28213355,5944347,6,"2019-12-10 10:07:51","蓋を開けて野菜の水分がしっかり出てたら軽く上下を返してできあがり。","2019-12-10 10:06:59","2019-12-10 22:02:57"
28222068,5946525,1,,"人参は千切りに（ピーラーを使うと便利）、玉ねぎは薄切りにする。にんにくはみじん切りにしておく。","2019-12-11 20:50:06","2019-12-12 10:48:52"
28222069,5946525,2,,"フライパンにオリーブオイルと刻んだにんにくを入れて火にかける。香りが出たら１の人参と玉ねぎを加えて炒める。","2019-12-11 20:50:06","2019-12-12 10:49:46"
28222070,5946525,3,,"しんなりしてきたらサワークリームを加えて全体になじませる。塩胡椒で味をととのえたら出来上がり。","2019-12-11 20:50:06","2019-12-12 10:50:22"
28222071,5946525,4,,"仕上げにパセリを散らすと彩りが良いです。","2019-12-11 20:50:06","2019-12-12 10:51:43"
28225252,5947306,1,,"鍋にごま油を大さじ1いれ、温める。鶏肉を一口大に切り、炒める","2019-12-12 14:13:35","2019-12-12 14:14:18"
28225257,5947306,2,,"人参を薄めの短冊切りにし、鍋に入れる ※他に野菜やきのこがあればここで入れる","2019-12-12 14:14:23","2019-12-12 14:16:37"
28225270,5947306,3,,"鶏肉に焼き目がついたら、水とキムチ鍋の素をいれる ","2019-12-12 14:15:41","2019-12-12 14:19:14"
28225271,5947306,4,,"沸騰したらうどんを入れて煮込む 煮込み時間はうどんの茹で時間に合わせる","2019-12-12 14:15:49","2019-12-12 14:16:04"
28225281,5947306,5,,"最後に、5cm幅くらいに切ったニラを入れて、1分くらい煮たら完成です ニラは煮過ぎないように気をつける ","2019-12-12 14:17:29","2019-12-12 14:17:29"
28225291,5947306,6,,"めも スープを味見して、醤油やみりんで微調整するといいかも。","2019-12-12 14:20:19","2019-12-12 14:20:19"
28253181,5954036,1,,"人参と大根を適当に薄く切る","2019-12-18 00:43:05","2019-12-18 00:43:05"
28253182,5954036,2,,"フライパンにごま油をひいて人参と大根を炒める","2019-12-18 00:43:36","2019-12-18 00:43:36"
28253183,5954036,3,,"火が通ってきたらめんつゆをかけて、絡めながら水分飛ばすように炒める","2019-12-18 00:44:12","2019-12-18 00:44:12"
28253184,5954036,4,,"お好みでごまと唐辛子を加えて完成","2019-12-18 00:44:37","2019-12-18 00:44:37"
28281190,5960457,1,,"お好きなパンを軽くトーストします。","2019-12-23 12:00:58","2019-12-23 12:03:02"
28281191,5960457,2,,"トーストしたパンにクームチーズを塗り、その上に海苔の佃煮をお好きな量乗せてください。","2019-12-23 12:00:58","2019-12-23 12:03:29"
28319535,5969561,1,,"きのこを裂いたり切ったりして小さくする","2019-12-31 10:32:32","2019-12-31 10:32:32"
28319536,5969561,2,,"白菜も切る","2019-12-31 10:32:41","2019-12-31 10:32:41"
28319543,5969561,3,,"鍋に水と白だしを入れて火をつけ、沸騰したらきのこと白菜を入れる","2019-12-31 10:33:13","2019-12-31 10:33:13"
28319546,5969561,4,,"10分ぐらいぐつぐつしたらできあがり","2019-12-31 10:33:47","2019-12-31 10:33:47"
28476518,6008313,1,,"マトンを柔らかくするため、にんにくと玉ねぎのすりおろしでマリネしておきます。できれば一晩漬けておくとやわらか！","2020-01-28 15:45:04","2020-01-28 15:51:09"
28476519,6008313,2,,"深めの鍋でスライスしたたまねぎを炒め、しんなりしてきたらマトンとトマト缶を投入します。","2020-01-28 15:45:04","2020-01-28 15:53:30"
28476520,6008313,3,,"クミンシードをたっぷりと入れ、中火で煮込み沸騰したらケチャップを入れます。","2020-01-28 15:45:04","2020-01-28 15:53:00"
28476521,6008313,4,,"弱火にし、といた卵を入れて蓋をして2,3分ほど煮込みます。お好みの半熟加減になったらめしあがれ！","2020-01-28 15:45:04","2020-01-28 15:54:20"
28476614,6008338,1,,"土鍋にたっぷりの水と肉、塩を入れて沸騰するまで中火で煮込んでいきます。","2020-01-28 15:58:51","2020-01-28 16:03:24"
28476615,6008338,2,,"沸騰したら弱火にし、ひたすらグツグツ…。","2020-01-28 15:58:51","2020-01-28 16:03:03"
28476616,6008338,3,,"2時間以上煮込むのがホロホロになって美味しいです。","2020-01-28 15:58:51","2020-01-28 16:03:46"
28476617,6008338,4,,"余った煮汁はぜひ雑炊に！塩味が聞いてるので味付けいらずです。","2020-01-28 15:58:51","2020-01-28 16:05:16"
28476675,6008350,1,,"熱したフライパンに脂を敷かずに肉を焼きます。ラムの脂で炒めたほうが美味しいので。","2020-01-28 16:08:55","2020-01-28 16:13:02"
28476676,6008350,2,,"脂が出てきたら、いったん肉をどかし玉ねぎや野菜を炒めます。","2020-01-28 16:08:55","2020-01-28 16:13:26"
28476677,6008350,3,,"火が通ったら肉を戻し●を入れ全体に混ざるよう炒めます。 ","2020-01-28 16:08:55","2020-02-02 10:01:15"
28476678,6008350,4,,"ご飯を投入し、混ぜたら最後に強火にして水分をとばします。黒酢を回しかけて召し上がれ！(焦げる前に火は止めて)","2020-01-28 16:08:55","2020-02-02 10:03:02"
28482270,6009735,1,,"レタスを洗っておきます","2020-01-29 14:39:16","2020-01-29 14:39:16"
28482271,6009735,2,,"鍋にお湯をわかし、火を消します 出汁の素を入れます","2020-01-29 14:39:46","2023-07-16 13:50:39"
28482277,6009735,3,,"鍋に豚肉をいれ、ピンク色に変わったらザルにあげます","2020-01-29 14:40:25","2020-01-29 14:40:25"
28482278,6009735,4,,"お皿に並べて完成","2020-01-29 14:40:31","2020-01-29 14:40:31"
28484818,6010383,1,,"圧力鍋にきのこ、玉ねぎ、キャベツ、トマト缶、一口大に切ったラムもも肉を入れます。","2020-01-29 20:38:36","2020-01-29 20:38:36"
28484839,6010383,2,,"●を混ぜたものをかけてまんべんなく混ぜます。","2020-01-29 20:39:34","2020-02-02 08:42:47"
28484901,6010383,3,,"強圧で5分加熱し、減圧したら皿にもってたっぷりのパクチーをかけて召し上がれ！","2020-01-29 20:46:13","2020-02-02 08:43:38"
28504440,6010383,4,,"胡椒と粒マスタードをかけると味がしまって美味しいです","2020-02-02 08:44:04","2020-02-02 09:57:45"
28499199,6013785,1,,"ラムのすね肉をひたるくらいの水につけて、圧力鍋で10分煮込みます。野菜をこの間に切ります。","2020-02-01 10:46:56","2020-02-01 10:51:44"
28499200,6013785,2,,"煮込みおわったら同じ圧力鍋にお好きな野菜を入れます。乾燥きくらげやしいたけなどの乾物を入れると出汁が出て美味しいです。","2020-02-01 10:47:27","2020-02-01 10:49:18"
28499210,6013785,3,,"●の調味料を混ぜてふりかけます。全体に行き渡るよう軽くかき混ぜてください。","2020-02-01 10:50:07","2020-02-01 10:50:07"
28499214,6013785,4,,"蓋をして圧力鍋で10分煮込みます。テレビでも見てましょう。煮込みおわったら減圧できるまで放置です。","2020-02-01 10:50:59","2020-02-01 10:51:30"
28499221,6013785,5,,"熱々なので少し冷まして召し上がれ！胡椒や七味をかけても美味しい。","2020-02-01 10:52:15","2020-02-01 10:52:15"
28543684,6024589,1,,"ラム肉をホロホロにするため鍋にラム肉が被るくらいの水を入れ15分ほど圧力鍋で煮込みます。前日にやって置くとラクです。","2020-02-08 09:23:37","2020-02-08 09:33:44"
28543686,6024589,2,,"煮込んだラム肉のゆで汁を別の容器に移し、茹でていた鍋に野菜と●の調味料を入れます。","2020-02-08 09:23:53","2020-02-08 09:27:35"
28543699,6024589,3,,"圧力鍋の蓋を閉めて、はじめは強火で、蒸気がでてきたら弱火にして15分煮込みます","2020-02-08 09:28:45","2020-02-08 09:28:45"
28543703,6024589,4,"2020-02-08 09:31:48","このまま食べても美味しいですが、羊名人というスパイスをかけると味がしまっていい感じです。","2020-02-08 09:31:44","2020-02-08 09:32:27"
28636444,6046392,1,,"炊いてあるごはんをフライパンに投入","2020-02-21 17:07:44","2021-11-22 10:53:03"
28636447,6046392,2,,"水200mlと昆布だし小さじ1入れて沸騰させる","2020-02-21 17:08:59","2020-02-21 17:08:59"
28636452,6046392,3,,"沸騰したら弱火にして蓋をして10分ぐらいぐつぐつ","2020-02-21 17:09:18","2020-02-21 17:09:18"
28636456,6046392,4,,"溶き卵を入れ混ぜ、塩を少し振って味を整えたら完成","2020-02-21 17:09:55","2020-02-21 17:09:55"
28636458,6046392,5,,"お好みで海苔をちらしてもおいしい","2020-02-21 17:10:08","2020-02-21 17:10:08"
28713215,6064508,1,,"かぼちゃは所々皮をむき、食べやすい一口サイズに切る。余裕があれば面取りすると煮崩れしにくいです。","2020-03-04 09:20:25","2020-03-04 09:28:43"
28713216,6064508,2,,"切ったかぼちゃを鍋に入れ、水とみりんを加えて落し蓋をして火にかける。煮立ったら弱火にして5分ほど煮る。","2020-03-04 09:20:25","2020-03-04 09:31:41"
28713217,6064508,3,,"２にピーナッツバターと醤油を加えて軽く混ぜ、再度落し蓋をして弱火でコトコト。火が通り、汁気が少なくなったら出来上がり。","2020-03-04 09:20:25","2020-03-04 09:30:58"
28724219,6065051,1,,"いかは一口大に切り、塩をふっておきます。玉ねぎはあらみじん切りに。面倒くさければ一口大でもいいです。","2020-03-05 19:01:11","2020-03-05 19:02:42"
28724237,6065051,2,,"ニンニクを中火のフライパンで炒め、焦げる前に玉ねぎを投入。透明になったら、酒とイカを入れて軽く火が通るくらい炒めます。","2020-03-05 19:02:34","2020-03-05 19:05:15"
28724251,6065051,3,,"トマト缶を入れ、一度グツグツさせたら●の調味料を全て入れます。蓋をして10分弱火で煮込んでください。","2020-03-05 19:03:36","2020-03-05 19:05:46"
28724282,6065051,4,,"味を見て、塩気が足りなければ塩を、一味足りなければ胡椒を入れてください。","2020-03-05 19:06:36","2020-03-05 19:06:36"
28842100,6093709,1,,"豚もつを茹でこぼします。沸騰したお湯に入れ、7,8分ほど煮込んだらザルにあけて水で洗い流してください。","2020-03-22 10:26:51","2020-03-22 11:00:02"
28842130,6093709,2,,"圧力鍋でにんにくと豚もつを中火で炒めます。豚もつから脂が出てきたら、しらたきを入れキュルキュル音がするまで炒めます。","2020-03-22 10:31:51","2020-03-22 10:34:58"
28842170,6093709,3,,"根菜類を加え、5分ほど炒めたら●の材料を加えます。","2020-03-22 10:36:49","2020-03-22 10:40:09"
28842183,6093709,4,,"圧力鍋を強圧に設定し、強火にかけます。圧力がかかったら弱火にしてそのまま10分。","2020-03-22 10:39:28","2020-03-22 10:41:26"
28842193,6093709,5,,"火を止めて圧力が抜けたら出来上がり。すぐに食べてもいいですが、一晩放置すると味がしみてさらに美味しいです。","2020-03-22 10:41:20","2020-03-22 10:41:49"
28853254,6096344,1,,"【温泉卵】沸騰したお湯1Lに水200mlを入れ、卵を静かにいれる。※火は消す 蓋を開けたまま13分放置し、水にとる。","2020-03-23 20:50:19","2020-03-23 20:50:29"
28853186,6096344,2,,"きゅうりを細切りにする。","2020-03-23 20:44:07","2020-03-23 20:50:43"
28853203,6096344,3,,"おくらは軽く茹でて、0.5mm幅に切る","2020-03-23 20:45:21","2020-03-23 20:51:17"
28853269,6096344,4,,"うどんをゆでる","2020-03-23 20:51:42","2020-03-23 20:51:55"
28853165,6096344,5,,"ほうれん草をさっと湯がき、水にとって水気を切る。細かく切る。","2020-03-23 20:42:12","2020-03-23 20:51:55"
28853149,6096344,6,,"エリンギを1cmの角切りにする","2020-03-23 20:39:34","2020-03-23 20:51:55"
28853163,6096344,7,,"フライパンでサラダ油を熱し、ひき肉を炒め、エリンギとほうれん草をいれる。","2020-03-23 20:42:02","2020-03-23 20:51:55"
28853184,6096344,8,,"甜麺醤、豆板醤、味噌、醤油をいれる。","2020-03-23 20:43:50","2020-03-23 20:51:55"
28853283,6096344,9,,"お皿にうどんをいれ、めんつゆをまわしかける、 千切りきゅうり、肉味噌、おくら、温泉卵をのけて、もりつけて完成。","2020-03-23 20:53:03","2020-03-23 20:54:50"
28890682,6105079,1,,"溶き卵に白だし、ちぎった海苔を加える","2020-03-29 13:41:44","2020-03-29 13:41:44"
28890685,6105079,2,,"サラダ油をしいた卵焼き用フライパンに流し込む","2020-03-29 13:42:01","2020-03-29 13:42:01"
28890689,6105079,3,,"いつもの卵焼きと同じように巻いていく","2020-03-29 13:42:15","2020-03-29 13:42:15"
28933069,6114966,1,,"予め豚塊は茹でて余計な脂を落としておきます。今回は豚ほほ肉を使いましたが、バラでも肩ロースでも美味しいです。","2020-04-04 16:32:34","2020-04-04 16:33:35"
28933048,6114966,2,,"土鍋に水と切り干し大根、干し椎茸、干し海老、木耳を入れ戻します。 ","2020-04-04 16:25:52","2020-04-04 16:32:42"
28933058,6114966,3,,"2に硬めに炊いたご飯を入れ中火にかけます。沸騰したら焦げ付かないように弱火にしておきます。","2020-04-04 16:26:48","2020-04-28 08:28:11"
28933063,6114966,4,,"一口大に切った青菜(今回は小松菜)といんげん、しめじ、豚肉をご飯の上にのせます。","2020-04-04 16:28:10","2020-04-04 16:34:47"
28933095,6114966,5,,"●を回しかけたら蓋を閉め、一度沸騰させたらすぐ弱火にして7分待ちます。","2020-04-04 16:35:22","2020-04-04 16:35:22"
28933107,6114966,6,,"火を止めて少し蒸らして出来上がり。お好みで唐辛子やパクチーをかけても美味しいです。","2020-04-04 16:36:55","2020-04-04 16:43:35"
28998142,6130570,1,,"小松菜をよく洗い、食べやすい大きさに切る","2020-04-12 12:18:07","2020-04-12 12:18:07"
28998153,6130570,2,,"フライパンにサラダ油をしき、水気を切った小松菜を炒める。料理酒、にんにくチューブ、しょうがチューブを加える","2020-04-12 12:18:51","2020-04-12 12:30:51"
28998271,6130570,3,,"小松菜がしんなりしてきたら、サバ水煮缶を加えて、身をザクザク崩す","2020-04-12 12:27:07","2020-04-12 12:27:48"
28998284,6130570,4,,"ナンプラーを加えてあじつけ","2020-04-12 12:28:01","2020-04-12 12:28:07"
29162533,6169349,1,"2020-04-26 11:37:57","豚の背骨を長ネギの青い部分と一緒に圧力鍋で下茹でします。臭みが気になる方は2回してください。","2020-04-26 11:37:52","2020-04-26 11:39:13"
29162601,6169349,2,,"熱したフライパンに生姜、似た豚の背骨を入れて紹興酒を回しかけます。ジューとアルコールを飛ばしてください。","2020-04-26 11:40:08","2020-04-26 11:40:08"
29162614,6169349,3,"2020-04-26 11:41:18","●の調味料を入れ一度強火で沸騰させてから弱火にし汁気がなくなるまで煮詰めてください。","2020-04-26 11:41:10","2020-04-26 11:41:18"
29162616,6169349,4,"2020-04-26 11:41:28","すぐに食べてもいいですが、翌日は味が染みてさらに美味しいです。本場さながらにビニール手袋で手掴みでどうぞ。","2020-04-26 11:41:28","2020-04-26 11:42:16"
29197894,6177411,1,,"春キャベツと長ネギをざく切りに、鮭は適当な大きさに。","2020-04-28 21:09:23","2020-04-28 21:10:31"
29197910,6177411,2,,"熱したフライパンに先に野菜を入れて、その上に鮭をのせます。","2020-04-28 21:10:35","2020-04-28 21:11:11"
29197925,6177411,3,,"酒を回し掛けたら塩昆布を散りばめ蓋を閉めて、4分中火で蒸し焼きに。その間に納豆に付属のタレを入れて混ぜます。","2020-04-28 21:11:27","2020-04-30 10:30:14"
29198024,6177411,4,,"キャベツがクタっとしたらお皿に盛って3の納豆をのせて出来上がり！","2020-04-28 21:16:48","2020-04-28 21:16:48"
29297011,6200131,1,,"紫キャベツをスライサーで千切りにします。レンジで5分チン。","2020-05-06 08:14:37","2020-05-11 07:55:51"
29297015,6200131,2,,"キャベツの水気を軽く絞りジップロックなどの保存容器に★と一緒にいれ、全体に行き渡るよう軽くもんでください。","2020-05-06 08:15:37","2020-05-11 07:56:04"
29297025,6200131,3,,"冷蔵庫で一晩寝かせたら出来上がり。","2020-05-06 08:16:48","2020-05-06 08:16:48"
29320011,6205281,1,,"じゃがいもを厚さ2~3ミリの短冊切りにする。ソーセージは斜めに薄切りに。","2020-05-07 20:03:27","2020-05-07 20:08:01"
29320018,6205281,2,,"多めの油を引いたフライパンにじゃがいもを入れ、中火で揚げるように炒める。","2020-05-07 20:03:56","2020-05-07 20:03:56"
29320025,6205281,3,"2020-05-18 20:16:20","じゃがいもにこんがり色づいてきたらソーセージと粉チーズを入れ、ソーセージにも焼き色がついたら塩胡椒で味を整えて完成！","2020-05-07 20:04:33","2020-05-18 20:17:16"
29362138,6214797,1,,"パウンド型にクッキングシートを敷き、アルミホイルで型の外側を包む(オーブンで蒸し焼きにするための防水)","2020-05-11 00:27:06","2023-02-12 00:18:41"
29362141,6214797,2,,"ボウルにチョコレートと無塩バターを入れ、湯煎する","2020-05-11 00:27:30","2020-05-11 00:27:44"
29362143,6214797,3,,"別のボウルに卵を割り入れ、砂糖を入れてよく混ぜる。軽く湯煎して砂糖を溶かす(40°くらい)","2020-05-11 00:27:38","2020-05-11 00:28:23"
29362155,6214797,4,,"2のボウルに卵液を3回に分けていれる。都度よく混ぜる 泡立てないように(気泡が入らないように)注意する","2020-05-11 00:29:12","2020-05-11 00:29:12"
29362157,6214797,5,,"生クリームを加えてまぜる","2020-05-11 00:29:23","2020-05-11 00:29:23"
29362169,6214797,6,,"型に流し入れる。3回ほど台に落として気泡を抜く。 余熱なし180度のオーブンで30分焼く","2020-05-11 00:30:22","2020-05-11 00:30:22"
29362171,6214797,7,,"粗熱が取れたらラップに包んで冷蔵庫で一晩冷やす","2020-05-11 00:30:46","2020-05-11 00:30:46"
29362173,6214797,8,,"食べるときは、ナイフをお湯などで少し温めると綺麗に切れます","2020-05-11 00:31:00","2023-02-12 00:19:14"
29440393,6232576,1,"2020-05-17 13:14:32","お好きな具材を用意して切ります。","2020-05-17 13:14:32","2020-05-17 13:15:41"
29440398,6232576,2,"2020-05-17 13:14:55","マヨネーズとおろしにんにくを混ぜ合わせて、パンに塗ります。","2020-05-17 13:14:55","2020-05-17 13:16:02"
29440399,6232576,3,"2020-05-17 13:14:59","その上からケチャップも塗ります。","2020-05-17 13:14:59","2020-05-17 13:16:13"
29440400,6232576,4,"2020-05-17 13:15:10","切った具材を並べて…","2020-05-17 13:15:10","2020-05-17 13:16:21"
29440402,6232576,5,"2020-05-17 13:15:15","お好みのチーズを散らして(ここではブルサン クリームチーズを散らしました)","2020-05-17 13:15:15","2020-05-17 13:56:46"
29440403,6232576,6,"2020-05-17 13:15:18","細切りチーズをたっぷり乗せて、粉チーズもかけます。","2020-05-17 13:15:18","2020-05-17 13:16:55"
29440430,6232576,7,,"トレーごとトースターに入れたら少し低めの温度でじっくり15〜20分ぐらい温めます！(具材に火を通すため)","2020-05-17 13:17:38","2020-05-17 13:57:04"
29440757,6232576,8,,"チーズに焼き色がつけば完成！焼き色が薄ければ最後に少し温度を上げて焼くと良いです。","2020-05-17 13:45:33","2020-05-17 13:46:05"
29545711,6255826,1,,"冷凍苺をコップに入れる","2020-05-25 22:30:02","2020-05-25 22:30:02"
29545717,6255826,2,,"アーモンドミルクを注ぐ","2020-05-25 22:30:12","2020-05-25 22:30:12"
29545730,6255826,3,,"液体パルスイートを注いで混ぜる","2020-05-25 22:30:52","2020-05-25 22:30:52"
29545759,6255826,4,,"しばらくそのままにしておいて、苺が溶けて柔らかくなってきたらスプーンで潰す","2020-05-25 22:31:32","2020-05-25 22:31:32"
29662668,6281968,1,,"きゅうりのキューちゃんは細かく切る","2020-06-06 23:16:08","2020-06-06 23:16:08"
29662670,6281968,2,,"茹で卵も細かく切る","2020-06-06 23:16:16","2020-06-06 23:16:16"
29662672,6281968,3,,"器に材料を全て加えて混ぜる","2020-06-06 23:17:06","2020-06-07 19:56:52"
29785836,6309714,1,,"事前準備 パウンド型に合うようにクッキングシートを切って用意する バターを室温に戻す(電子レンジでも可)","2020-06-20 22:39:54","2020-06-20 22:39:54"
29785843,6309714,2,,"ボールに、刻んだチョコとバターをいれ、湯煎で溶かす","2020-06-20 22:40:22","2020-06-20 22:40:22"
29785848,6309714,3,,"別のボウルに卵と砂糖をいれて、混ぜる。軽く湯煎して砂糖を溶かす。","2020-06-20 22:40:54","2020-06-20 22:41:05"
29785860,6309714,4,,"チョコの方のボールに小麦粉と抹茶を茶こしでこしつつ何回かに分けていれ、その都度混ぜる。","2020-06-20 22:43:05","2023-02-13 15:54:00"
29785850,6309714,5,,"卵液を3回に分けて入れる。その都度混ぜる。また、泡立たないようにする。","2020-06-20 22:41:31","2020-06-20 22:44:11"
29785868,6309714,6,,"生クリームをいれ、混ぜる","2020-06-20 22:44:22","2020-06-28 00:03:09"
29785870,6309714,7,,"パウンド型に流し込み、3回落として空気を抜く。","2020-06-20 22:45:03","2020-06-20 22:45:26"
29785874,6309714,8,,"オーブンを140度に余熱し、160度で40分、湯煎焼きする。","2020-06-20 22:45:38","2020-06-20 22:46:20"
29790948,6309714,9,,"荒熱が取れたら冷蔵庫にいれてしっかり冷やす。","2020-06-21 16:08:36","2020-06-21 16:08:36"
29814849,6316525,1,,"豆腐は水切り。搾菜はみじん切り。ミックスナッツは砕いておく","2020-06-24 12:50:18","2020-06-24 12:53:25"
29814850,6316525,2,,"パクチー、みじん切りにした搾菜、食べるラー油を混ぜる","2020-06-24 12:50:45","2020-06-24 12:51:37"
29814853,6316525,3,,"崩した豆腐の上に2盛り付け","2020-06-24 12:51:13","2020-06-24 12:51:13"
29814855,6316525,4,,"仕上げに砕いたミックスナッツを乗せる","2020-06-24 12:51:33","2020-06-24 12:51:33"
30451629,6458305,1,,"フライパンにオリーブオイルをいれ、にんにくと生姜を刻んで香りを出す。","2020-09-22 10:25:21","2020-09-22 10:27:12"
30451647,6458305,2,,"豚バラを入れ、色が変わったら、細く斜めに切ったネギと、切った玉ねぎもいれて炒める。 塩胡椒、白だし、醤油をいれて味付け。","2020-09-22 10:29:50","2020-09-22 10:41:04"
30451660,6458305,3,,"パスタを茹で、茹で汁を2杯フライパンにいれ、混ぜる(乳化) 茹でたパスタをフライパンに入れて合わせる。","2020-09-22 10:31:37","2020-09-22 10:40:37"
30451664,6458305,4,,"最後に、茗荷と大葉と万能ネギをちらし、かぼすを絞ってかける。","2020-09-22 10:32:15","2020-09-22 10:32:52"
30453392,6458712,1,"2020-09-22 15:13:32","ドレッシング作り。オリーブオイルとお酢を濁色になるまで、よく混ぜる。塩と胡椒で味を調える","2020-09-22 15:13:32","2020-09-22 15:15:45"
30453403,6458712,2,"2020-09-22 15:15:15","適当な大きさに切った桃と生ハムを器に盛り付ける。 きれいに切らなくてOK♪桃は乱切りで、生ハムは清潔な手でちぎる！","2020-09-22 15:15:12","2020-09-22 15:32:24"
30453407,6458712,3,,"ドレッシングをかけ、お好みでカッテージチーズをトッピング。黒胡椒をひとふりすると、見た目が引き締まります","2020-09-22 15:15:34","2020-09-22 17:13:59"
30453512,6458712,4,,"冷やしても美味しいです","2020-09-22 15:31:51","2020-09-22 15:31:51"
30480670,6464421,1,,"だしとまとは半分に、にんにくはみじん切りに、他の野菜とベーコンは1センチ角ぐらいに切る","2020-09-26 15:17:25","2020-09-26 15:17:53"
30480671,6464421,2,,"フライパンにオリーブオイルを熱してベーコンを炒める","2020-09-26 15:17:47","2020-09-26 15:17:59"
30480678,6464421,3,,"ベーコンが炒まったらにんにくと玉ねぎわ加えて炒める","2020-09-26 15:18:17","2020-09-26 15:18:17"
30480689,6464421,4,,"トマト以外の野菜も放り込んでもっと炒める","2020-09-26 15:18:28","2020-09-26 15:18:28"
30480690,6464421,5,,"野菜が炒まったらトマトを投入して潰しながら炒め煮する","2020-09-26 15:18:48","2020-09-26 15:18:54"
30480691,6464421,6,,"味を見ながら塩を加えて、お好みでハーブを振ったりしてできあがり！","2020-09-26 15:19:18","2020-09-26 15:19:18"
30615612,6493940,1,,"ソースとマヨネーズを袋に入れて混ぜ、キャベツも加えてもみもみ","2020-10-18 06:01:04","2020-10-18 07:03:46"
30615613,6493940,2,"2020-10-18 07:04:31","お弁当箱にキャベツをしく","2020-10-18 06:01:43","2020-10-18 07:04:31"
30615616,6493940,3,"2020-10-18 07:03:33","お弁当箱にキャベツを盛り付ける。かつおぶしを上に乗せることで、麺に水分が移りにくくする","2020-10-18 06:05:49","2020-10-18 07:03:33"
30615707,6493940,4,"2020-10-18 07:02:40","サラダチキン、麺、ミニトマトを盛り付ける","2020-10-18 07:02:34","2020-10-18 07:02:40"
30615644,6493982,1,,"熱湯で先にスープジャーの中を温めておく。温めたお湯は捨てる","2020-10-18 06:29:25","2020-10-18 12:40:25"
30615645,6493982,2,,"押し麦を入れ、スープの素、コンソメ、粉チーズを加え、熱いお湯を注いで混ぜる","2020-10-18 06:29:47","2020-10-18 12:40:11"
30615647,6493982,3,,"ミックスチーズをトッピングし、パセリを散らして蓋をする","2020-10-18 06:30:31","2020-10-18 06:30:31"
30615649,6493982,4,,"3時間以上放置する","2020-10-18 06:31:00","2020-10-18 12:38:39"
30623620,6495818,1,,"レトルトスープの素、押し麦、鶏がらスープの素をスープジャーに入れる","2020-10-19 12:42:55","2020-10-19 12:42:55"
30623622,6495818,2,,"お湯を注いで混ぜる","2020-10-19 12:43:03","2020-10-19 12:43:03"
30623625,6495818,3,,"胡麻油を少したらして蓋を閉める","2020-10-19 12:43:17","2020-10-19 12:43:17"
30623626,6495818,4,,"3時間ぐらいで食べ時","2020-10-19 12:43:25","2020-10-19 12:43:25"
30623628,6495818,5,"2020-10-19 12:43:35","無印良品の牛肉と葱のテールスープの素を使いました","2020-10-19 12:43:34","2020-10-19 12:44:08"
30623673,6495829,1,"2020-10-19 12:54:53","千切りキャベツと青じそドレッシング、鰹節を袋の中で混ぜる","2020-10-19 12:54:10","2020-10-19 12:54:53"
30623676,6495829,2,,"お弁当箱にキャベツをしきつめる","2020-10-19 12:55:23","2020-10-19 12:55:23"
30623678,6495829,3,,"キャベツの上に、めんツナかんかん、四等分したミニトマトを盛り付ける","2020-10-19 12:56:19","2020-10-19 12:56:19"
30623684,6495829,4,,"ケーパーをトッピングして完成","2020-10-19 12:56:33","2020-10-19 12:56:33"
31848569,6748587,1,,"粉ゼラチンを大さじ２ほどの水（分量外）でふやかしておきます。","2021-04-23 14:50:49","2021-04-23 14:55:51"
31848568,6748587,2,"2021-04-23 18:19:04","お好きな豆でコーヒーをドリップする。 私は朝飲むためのコーヒーを1杯多めに淹れて、それをゼリー用に使います。","2021-04-23 14:50:49","2021-04-23 18:19:04"
31849917,6748587,3,"2021-04-23 18:20:03","ドリップしたてのコーヒー200ccほどをタッパーなどお好きな容器に入れ、1のゼラチンを加えてよく溶かします。","2021-04-23 18:19:24","2021-04-23 18:20:07"
31848571,6748587,4,"2021-04-23 18:17:27","ゼラチンが溶けたら、水を加えて全体が400cc位になるよう調整。お好みで加減してください。タッパーに目盛あると便利。","2021-04-23 14:50:49","2021-04-23 18:19:24"
31848611,6748587,5,,"冷蔵庫で冷やし固めれば出来上がり。 好きなだけ器に掬って食べましょう。","2021-04-23 14:57:23","2021-04-23 18:24:11"
31849921,6748587,6,"2021-04-23 18:23:39","ゼリーには甘みをつけていないので、お好みで生クリームやシロップをかけてどうぞ。","2021-04-23 18:20:37","2021-04-23 18:24:21"
31917640,6762586,1,"2021-05-03 10:06:15","材料は、これにグラノーラ、調味料です。コンビニで買ったレタスなので調理も簡単♪","2021-05-03 10:06:15","2021-05-03 10:07:08"
31917654,6762586,2,,"【ドレッシング作り】オリーブオイル、酢を混ぜて乳化させます","2021-05-03 10:07:56","2021-05-03 10:07:56"
